"id"	"Reporter.intensity.corrected.1.TMT1"	"Reporter.intensity.corrected.2.TMT1"	"Reporter.intensity.corrected.3.TMT1"	"Reporter.intensity.corrected.4.TMT1"	"Reporter.intensity.corrected.5.TMT1"	"Reporter.intensity.corrected.6.TMT1"	"Reporter.intensity.corrected.7.TMT1"	"Reporter.intensity.corrected.8.TMT1"	"Reporter.intensity.corrected.9.TMT1"	"Reporter.intensity.corrected.10.TMT1"
"5914"	5991757	4733905	5001396	5137729	5612517	3803373	5755666	3942682	5002661	4224920
"5645"	151947	165451	156867	94908	184187	143379	171439	169091	129915	207053
"3793"	2527302	1733648	2226816	816346	965119	1407751	1065568	1407577	1121718	1416208
"4224"	3738756	7848563	3348749	3724393	4638537	3916972	4622246	3754631	4022866	3322673
"3815"	4116015	4797190	3669659	1907324	2292238	3042721	2341005	4055424	4015813	3276021
"6333"	554775.5	668610.2	755829.3	589249	746818	543313	740709	709907.8	427207.5	421375.9
"3142"	454085	694510	578600	557221	365581	471880	421124	532620	903630	578560
"3089"	2532785	2859800	3175253	2464900	2889927	3393680	2828780	2452890	2129360	2447050
"2812"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2570"	1104037	968756	703701	575073	648695	671226	623900	696450	2165960	1225120
"4265"	36935410	47883840	23899065	13325645	56827160	17008679	58538670	23385190	25458000	29603230
"3323"	8542953	1656387	5529998	2286910	3787167	16357584	3834844	10277261	4865224	6976919
"5775"	562228	466232	1454370	1008151	1345660	1230490	1423730	1263150	939061	960816
"6087"	142590	137640	95769	41349	30744	81768	45657	95869	191260	96670
"4656"	979610	1291952	1025633	917591	1062586	1044280	1008910	1139193	835190	697018
"5996"	3402494	3312508	2846503	1947286	1944966	2458654	2121908	2561237	3802839	3157923
"6691"	105360	123920	181140	60136	97213	94958	94472	160730	38778	192090
"2547"	42005980	44283170	28971270	26042813	63660750	23824760	66969790	28517635	32923860	36564640
"619"	116053	116766	161742	96535	126362	180795	135380	163469	112047	84965
"1807"	1304340	1696360	1972970	913310	1258275	1445680	1296121	1682773	1159176	1311470
"6704"	480810	355500	746960	286159	472460	544370	461320	586990	374953	587600
"5514"	7057479	4878651	3283479	2588171	2223218.6	2765720	2161916.2	2646412	9578680	5243402
"4279"	7165121	7034702	5360729	2568877	6862381	3873073	6257966	4285066	3065292	4645450
"5980"	427506	356789	374890	276130	308217	411213	348361	388970	450286	406576
"5328"	1352078	1220093	2066169	838733	1493419	1553300	1395864	1365273	985534	1454191
"2708"	2567432	2227483	6014170	566790	1397079	3564556	1391515	3215901	4044222	16657950
"2129"	19378780	16435920	20273070	7910700	21179570	10130070	20992210	16924300	7303862	16825930
"3475"	2611336	2880472	3725610	1153025	1564882	2373894	1546475	3517660	1219684	2466051
"1565"	3801090	374560	3667270	887040	1100560	9077000	975730	1073080	19552500	5476600
"4911"	535930	642980	457300	273580	415220	230930	425560	311930	301270	280780
"4566"	1099990	797290	854760	426716	664014	780227	660071	781182	613145	424982
"1889"	99152	160021	130346	50098	79264	117285	74035	125965	74688	73517
"5855"	759698	726072	860767	367483	796482	547746	776071	558952	436443	1113047
"6345"	1334820	1117930	838480	617492	765180	692720	818260	734440	1717630	1344700
"6283"	551371	873727	473665	215039	324005	364928	374702	371872	678642	501115
"6375"	2644668	1955277	1867439	1017574.4	1656963.6	1444560	1670108	1284657.2	1442602	1597061
"2919"	10722540	13199460	9383170	5146070	15232310	9844050	15812020	8302510	11081530	10513050
"4807"	386025	506067	377771	178291	419962	233419	378294	272236	245459	305264
"4651"	3188804	3203760	2993064	882642	2199688	1712343	2065426	2201781	945961	2390441
"7250"	1266430	2830370	758470	156327	295923	528230	365580	838560	1312200	359519
"1104"	391864	378399	372554	524685	312991	793942	331634	338946	468457	495281
"3387"	1968350	2240700	2139060	1311330	2045530	1765240	2138140	2000910	1286890	1594860
"5720"	4168178	3572248	2911230	2110501	4592131	2814691	4505007	2906982	2678323	3610435
"4436"	2727110	2058160	2004560	857235	897965	1386540	1040227	1767770	1771830	1326510
"5478"	7223230	6879710	6129760	4083000	7030400	6137970	7162790	5282130	6840140	4087910
"1329"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1051"	819395	1442929	732745	795541	1305981	1125734	1373966	830540	1032626	758588
"164"	1262337	1799179	862109	485389.4	1305429	838209	1317924	1349038	1007192	1206890
"5584"	3544930	5209420	2642399	1694278	4894990	2483805	4899290	2343614	2728786	2886439
"6009"	2336770	2828370	2105192	1160809	1812515	2063532	1943369	1738250	2016809	2223911
"2542"	8785380	8811620	5265350	3940190	13029850	4223000	13138640	5353050	5753340	7375480
"1315"	711037	297366.4	712578	821980	1208520	1000970	1307150	996390	1821480	372531
"6129"	300290	271400	183654	146376	150466	189332	153944	187643	217630	177386
"453"	155586	127918	315274	342207	157576	240703	171381	242910	268109	167448
"1652"	721043	204181	844333	1027550	578295	1368140	561048	762283	902530	297065
"3115"	2623920	4099360	2592050	2130570	3520820	3112330	3791440	2706040	1899350	1591150
"1625"	48426950	63168800	33458360	34758890	52132310	29814010	54820010	37858450	25927790	24819260
"6405"	11402780	12235880	6873150	3277210	9690180	5827030	9654150	6533050	6649090	9230590
"2940"	7895510	7681330	13640840	13242230	7556730	15506560	7704840	13268520	10034120	8209590
"1836"	18449460	20777730	13117910	9958720	29670000	10818910	29746400	12846820	14209180	14294790
"6693"	82115	81884	105863	82883	96194	124257	108173.1	87942	2394672	122130
"4987"	87886	135542	59084	40364	87337	78108	107284	41055.6	76372	133347
"6155"	3335632	2234892	4085300	591493	1547768	2048569	1695965	1927565	3755360	3112030
"675"	7853590	7243758	7212869	4160167	8862832	7833440	9152120	6061985	6406337	5285314
"5467"	15534330	12983790	11393360	5803569	5659654	8933630	6364232	10681510	20269990	12485190
"5998"	1503152	1652586	1214989	779472	1066629	1141225	1044751	1244201	1773622	1502366
"6180"	1433957	1077921	1398687	801055	801917	1120954	898091	1335701	1982420	1547662
"5087"	72546	81067	124690	69112	68434	96378	105190	135740	64218	65423
"767"	1349170	1971480	1331390	618875	897868	1111935	894472	1399500	803573	1095480
"2187"	427524	535443	629940	824420	377971	826132	378909	581410	492974	408937
"784"	203273	246722	203747	250511	228733	244370	252674	209095	191380	161840
"411"	10789970	12907870	8902304	6421280	11748030	8061310	11793585	8297386	7227380	8054830
"4007"	1599070	1793650	1518100	962150	1630970	1474480	1598220	1505180	1276560	1143150
"1810"	1802751	1162159	1689947	507363	1287722	2330490	1320700	1486864	1578853	1839785
"1070"	6809215	12276010	8434532	15129630	8307430	17563130	8686729	10285700	11418670	16871130
"5588"	204525	167571	258585	177435	222999	266814	246140	243898	378151	260622
"221"	1119512	3224920	1941837	1198693	1865361	1875924	1796027	1708711	1416465	995177
"1764"	126643963	36544454	33306463	20926729	50312794	63432990	49485010	36196876	28821354	51383592
"1722"	3317000	3298870	4860000	721060	2811230	3788440	2524470	3729840	2847800	8015400
"6472"	6705770	12485810	6489400	2486173	4753450	7905250	4984690	5770400	7351970	7711350
"5776"	602170	1002335	504967	536215	1024327	449757	997080	486548	1001671	1014107
"563"	694300	708680	804870	643860	536230	841230	412078	659280	970320	873910
"6832"	4454860	11019500	3537520	1739525	3274298	2526702	3399040	2749975	7537260	3697660
"3925"	435532	345138	471922	287625	564490	393758	541970	400348	315656	329079
"5888"	1930950	2402880	1855710	854530	2181450	1209540	2094380	1471220	3034920	1857090
"6916"	498940	487220	313420	519740	854340	224470	933690	279710	352130	864.22
"4706"	587520	460300	565460	677190	1111800	786040	1181900	736640	503740	258290
"1843"	842522	982411	1261457	1271984	576865	1495970	561688	907896	2224145	953466
"7211"	153810	87070	129860	99705	89579	185540	90736	113790	89502	357600
"7095"	64739	70383	73012	80065	92575	85081	74976	89849	50419	118850
"3772"	1619398	1161201	2263358	1132586.7	627482.7	1274466	774759	1659755	1406331	982838
"6643"	386161	354411	984830	529868	264445	607790	321472	528349	507300	517719
"1763"	15983800	13223650	7783390	5839310	8936000	7213760	9564120	6163400	6129570	6440080
"1774"	49647220	72952951	56960920	38260807	25191950	57775500	29719871	51480054	45960460	45715190
"4505"	5290900	4713055	4551690	1982000	2648375	3604610	2696327	4111680	4606224	5731850
"6797"	18583	28580	37522	20059	48047	44775	36442	23848	46955	44833
"1265"	952880	1053810	1512540	530576	1484370	4665740	1437750	960620	1765600	1757190
"4860"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"970"	177905100	48434070	14903230	110189100	10308089	44004090	10830837	13723880	20666480	45474210
"6504"	308910	253976.1	459313.7	172939.6	481617	409126.3	482813	356621.8	229290	286271
"1143"	20029110	8748750	13488630	7873350	28856540	22179890	28369460	15974060	20530710	7880270
"6648"	347854	447167	461103	540059	367764	465982	343411	421578	298786	522918
"4982"	591371	521534	644668	236644	353211	546184	452398	535790	544407	680045
"1199"	1403550	1355880	1737260	1167340	1239000	1717420	1321480	1350350	1296520	1487510
"4416"	7607544	12689170	6640024	4984105	8817057	5886074	8425365	6101563	6545385	8812270
"1141"	1332252	1396469	1363187	905613	1512714	1299109	1439404	718519	69933300	1327919
"1529"	6305317	1966150	3520368	3452173	5893970	4402414	5908434	3512478	2638092	5743999
"5081"	703632	632254	733321	485720	392195	677658	425272	604052	861598	667883
"4448"	5995016	6845091	6506197	3258539	4000258	4806127	4286270	5497555	9613674	6267840
"6338"	1634340	1148610	2977720	976808	1622900	2523380	1482020	2290120	1224300	1111376
"5416"	1859291	1154087	3215013	335813.2	1913128	2120750	1790555	2587691	752585.9	1898463
"7237"	8594495	12022040	9789310	3860292	11795621	6847780	12223320	8373596	6272643	5927021
"1029"	1060670	966150	1500090	527339	2534430	2157470	2370940	2531840	1592620	428940
"162"	1148352	1097355	1441234	836702	1276245	1633540	1175653	1642223	1316400	1795040
"1310"	17437308	26752170	26682130	18770238	17087924	36560970	17216900	24621728	14599708	21848727
"4908"	285560	279060	331980	159280	361710	392280	345640	279680	302810	237120
"6040"	6222810	8295390	4331260	5043760	6186090	5141920	6379360	4771069	4062364	4153900
"2560"	328890710	347361060	181832710	138652870	205857930	138014803	209088840	166090520	128870080	186226120
"6058"	1175313	739745	1919460	930747	881569	1974710	1044874	2289100	2219490	1060381
"3371"	644900	567110	324694	879322	630090	547620	614200	399580	410280	481480
"5392"	1201300	2169970	1150220	537205	1102290	1080440	1101340	976560	1143560	931980
"1196"	266030875	298831854	589826410	475479190	345708823	659775670	349948701	411069327	773203140	179021059
"5145"	281785	225291	250746	179458	161126	219866.9	178840	227001	347440	288255
"274"	4636348	6670147	4530167	3682598	7376702	7358697	7004306	4625875	6638769	2498089
"1724"	930970	1350920	878720	1109450	3411010	462090	3757280	754840	1715870	400257
"1719"	7834630	8874800	9087300	2586730	12183740	10037270	11230430	9680420	2621130	8613300
"4043"	146472	110355	209442	286994	64475	150427	82669	168532	165682	120041
"5512"	191027	278301	185641	139526.5	113272.1	158069.8	122483.4	148474.5	381707	190774
"4928"	351285	233140	512285	94658	333288	488010	313902	273136	266616	274013
"3636"	2524539	2992880	2280890	1278404	2486350	1854589	2503810	1726995	1745920	2399802
"3590"	1694725	2188421	1751559	1111675	1638308	1469674	1751662	1563031	1292653	1321509
"5948"	3142190	2108430	3207770	1277780	2304750	2893230	2526070	2951290	2106840	2677170
"6505"	909804	802477	1192378	851311	1067831	2445677	1113222	1070254	1445803	1015040
"5799"	1875360	1370110	1125660	812549	980124	920290	1013110	947346	2463570	1794610
"6197"	1870329	1262090	2416230	881093	1708923	1761230	1603670	2119743	1550611	1594209
"976"	3537209	1294856	2144660	1794038	613844	4060846	761483	1354358	11296300	4119069
"469"	4391260	6676600	5543330	1965480	5289030	3470300	5282640	4227950	5243880	5857580
"3083"	10701880	13466360	7209300	5754450	16059400	6451770	16782530	7763570	9235300	8217150
"5121"	866550	496370	916730	347655	963900	719100	864030	747860	874560	683780
"3203"	2590130	2608170	2632950	1208900	881230	2126600	1038720	2136140	4291010	3075170
"5851"	1259900	1604758	1060574	559158	1917850	1021937	1813790	952797	942252	1004414
"4960"	4983061	9199054	4758177	2196010	4446870	4275891	4510879	4654163	2945879	2659260
"5219"	976790	1094260	975840	604250	999250	992860	1008150	963250	1205920	944040
"2540"	6637730	6515390	5239840	2645120	6197200	4409280	5877060	5204570	4834980	4391550
"651"	8045560	6505328	13720720	3018331	13985220	10550240	12412430	15319670	4788220	14784760
"576"	21228150	10059120	20976810	10769140	12492470	17803680	12551410	17156220	13596320	10562040
"6394"	7190470	7712330	7608470	3772040	6963740	5608070	7261840	7604050	5939990	6024460
"618"	32955470	37944610	49873590	19005650	29242350	41965970	29589500	51762780	18251200	27689450
"2537"	70571965	68968276	104893214	22716582	56442381	64481858	58303915	91598710	30122506	80772431
"4984"	411910	382789	503840	339722	354670	460940	457100	450993	389290	463500
"1566"	988441	1891390	1102264	572465	1252608	1188952	1231236	1632170	755395	830038
"1919"	4994870	3218200	8609650	2593080	4547480	9699090	4615540	6134730	5067290	5191630
"2220"	2850690	6077710	3758610	1558750	3346630	3266950	3183550	3053680	2230180	2999460
"2111"	10474310	10081490	5891050	10901740	4738920	6288850	4722760	6010240	5985660	3016520
"1085"	5177500	2560300	2290900	871060	6377900	1689900	6678500	1870700	1936800	856420
"5619"	201665	196546	187718	133379	200937	202406	199101	178688	121174	131824
"194"	15316159	18275138	10234143	5803419	23298551	9200700	24817417	9549672	11373150	13354050
"5587"	1636094	1579815	1406958	903977	1555583	1273212	1529189	1180188	1067315	1342219
"6509"	1265561	1320580	2144220	810513	1639720	1590010	1750220	1994060	1049232	1288140
"1330"	210194	417270	233576	973688	268832	240321	282156	246533	269445	230021
"2057"	49884630	54732570	32400730	23316905	57329200	24521720	61327510	30673452	35810290	39002510
"4489"	536615	741020	623073	473129	322910	467268	304691	516806	841178	646796
"1923"	3301695	3624834	2947436	1562011	2291864	2805794	2384574	2961112	3844491	2806189
"5418"	4037407.6	2520444.9	2535093.9	3742089	2441828.8	1868409.5	2470728.6	2726399.1	7199391.8	2505918.7
"6110"	996301	977836	1668498	948031	1761979	2648220	1745549	1299675	2430400	973834
"5912"	997448	860339	438378	365301	678943	427186	724292	373267	608029	490116
"3504"	1228830	2304080	1128031	994341	1332750	1350446	1339368	1163590	1179987	2696740
"670"	309645	296738	276909	336461	297261	313915	312645	264086	296146	230172
"4241"	1564454	1437295	1368949	804224	911486	1111527	969675	1077159	1742030	1424589
"2231"	3531974	4510060	3602728	1529109	2796309	3149804	3035410	3050306	1940960	3139790
"4797"	927810	1048130	766820	737150	1067620	820410	1174120	664370	3031000	926520
"2158"	1056011	2364580	1250792	745914	922167	1176116	978775	1197269	1017200	1130789
"2157"	453572	500941	589027	294903	487471	362075	434071	473947	292154	385374
"4749"	192305	163582	230673	70271	154511	176280	159774	170510	268170	162478
"4341"	6280.2	3050.9	3318.6	2493.2	10307	6525.9	5608.3	2161.8	16174	7164.7
"6008"	2860420	3547050	4781750	1171055	3083746	4110600	3127809	4715360	1547844	2589121
"3566"	199513	135317	220516	253560	104917	332540	95697	159599	186356	291123
"5767"	5062290	6088018	7290184	2811742	2500419	4417163	2795859	6085209	8290526	4355892
"3318"	47463807	24932846	35212328	18231055	16612754	32963680	19013314	31444635	57146690	35424259
"3507"	1527925	1046169	1226591	749910	1073177	933397	1075540	1215122	1171881	1489707
"2228"	6025786	4387431	4753398	4006310	4622975	4573963	4711008	3287050	5255887	2732117
"1151"	13580270	13617640	8887490	10420040	24226970	16196420	24984970	9444300	19140110	6898400
"3240"	1312831	1554666	2435640	576763	1063680	1348671	1130938	1332326	2666608	1545728
"4744"	359662	244001	298886	236664	237083	284556	310675	306617	302712	332153
"4386"	62511.1	43626.7	71530.1	49965.1	75223.2	78259.7	111501.7	72230.3	72903.4	81249.9
"2504"	30501000	37212100	23312800	14420890	48390600	17937100	49575600	22655100	22897900	27164600
"5933"	2044050	1195052	2060950	2232240	3070190	3425120	2907050	2350710	3072710	1785590
"3104"	7481693	4558450.7	9874980	3771699.8	3077467	6149355	3456923	6605202	5063870	10021407
"5925"	382994	617078	546032	290610	529494	507054	554768	518648	384246	403276
"717"	5268830	7472280	5215960	4624840	4862150	4357170	5117980	4246800	5245130	3933860
"6709"	1387785	1067403	753677	1443260	934874	1161275	941110	835400	1491083	1309120
"6712"	NA	NA	NA	NA	2474.5	NA	NA	NA	NA	NA
"3144"	3676168	3204473	1848882	1038192	2814648	1746367	2769844	1647690	2156223	2221804
"3114"	2395849	3839356	2105532	1378399	2785264	1970959	2829862	2028774	2097157	2411499
"3390"	2954430	3368120	1715364	1194834	2843150	2066390	2775140	1709620	2173730	2155120
"2513"	3156450	4333840	2851000	1739041	7495680	2576480	7264720	2912570	2798780	3316700
"3643"	91591	237520	137230	292200	197900	124890	205700	121480	62720	210640
"6626"	14024526	13049111	16497146	8653862	14315514	21158125	14603479	20075053	11264999	8439405
"2636"	1629430	1155700	1638900	1108156	1415390	2405330	1479290	1585010	1807090	953940
"1756"	802055	400810.7	865070	315644.4	328359.1	870391	363551	827000	394740.3	742113
"4428"	2641130	3284570	1822933	1760548	1410071	2076985	1420561	1778031	4562860	2542850
"5021"	2911050	3190005	3262074	1627370	2267476	2780983	2257957	2950285	1881611	2576350
"435"	3374882	5434605	3155106	1377223	2091673	2254875	2244940	2697929	1558845	2840658
"3542"	12461810	6916710	4129677	2558545	4383740	3457293	4476830	4070770	2429046	7099060
"2896"	4436623	3658153	3200260	1957644	3477899	2830046	3668619	2689493	2258776	4120283
"6710"	402412	265622	407210	827598	269411	379073	287279	272027.9	397114	435339
"6819"	85358	56601	45846	53661	106520	91593	78890	45072	106640	116580
"6802"	31700250	22544320	38658240	13897445	26515260	32534240	26496540	37328920	20310091	25488150
